id,date,value,f500,seg,f125,lMin,f1000,f8000,f4000,soundExpLVL,ram,lPeak,hora,f63,memo,timeStamp,f31,f2000,lMax,min,global,cpu,temp,f250
"gBZHYsmiRicEFYe3M8Nq","2021-08-29T01:01:01.000Z",70.4,63.2,47,58.19,55.95,64.28,53.04,60.83,72.48,79.3,91.82,22,45.55,20.72,1630198861,38.19,64.14,76.14,"",70.4,6.9,51.54,61.75
"P9tXwBjIHkFofm4YTp41","2021-08-29T00:59:01.000Z",71.93,64.22,47,60.42,54.4,65.22,52.96,61.49,74,79.3,94.92,21,46.88,20.65,1630198741,38.67,65.96,79.8,58,71.93,6.5,51.54,64.63
"zMLdGgHIAlwIyhcZ9aqw","2021-08-29T00:57:01.000Z",72.7,65,47,60.57,53.92,66.09,50.33,62.71,74.78,79.3,94.92,21,47.84,20.73,1630198621,39.85,67.01,79.8,56,72.7,6.5,51,65.04
"TWejhdmtu6e6hm58T8Au","2021-08-29T00:55:01.000Z",76.1,69.26,47,59.99,61.99,68.48,53.75,67.49,78.18,79.3,107.09,21,46.69,20.72,1630198501,39.62,71.23,86.7,54,76.1,6.3,50.46,67.09
"8oGJ7s4gP2aCcgRWjDp9","2021-08-29T00:53:01.000Z",76.12,69.28,47,59.94,52.94,68.6,54.47,67.64,78.2,79.2,107.09,21,46.53,20.75,1630198381,39.62,71.14,86.7,52,76.12,6.7,51.54,67.03
"6pP5L3NLECm21tgsyUIk","2021-08-29T00:51:01.000Z",71.12,63.5,47,57.13,55.57,65.61,51.45,62.2,73.2,79.3,93.37,21,46.34,20.66,1630198261,39.67,65.18,74.46,50,71.12,6.5,51.54,61.49
"eWBxMF5w6kE0nMr7TDd5","2021-08-29T00:49:01.000Z",72.94,66.11,47,61.07,58.46,66.35,50.26,60.69,75.01,79.3,97.79,21,46.94,20.74,1630198141,38,65,81.22,48,72.94,7.1,51,67.4
"pgK6mWSoneLlwalhyuSO","2021-08-29T00:47:01.000Z",73.4,66.68,47,60.64,56.17,66.67,51.37,62.21,75.48,79.3,97.79,21,47.56,20.73,1630198021,40.18,65.78,81.22,46,73.4,6.8,51.54,67.6
"sxKCcYoog0uBE55mB9os","2021-08-29T00:45:01.000Z",71.19,63.71,47,54.68,57.1,65.47,50.67,62.23,73.27,79.4,90.69,21,46.88,20.64,1630197901,39.98,65.56,76.21,44,71.19,6.9,51.54,61.9
"v2A6dOZ8SRjJaTlRYIMD","2021-08-29T00:43:01.000Z",71.88,64.54,47,55.21,54.24,65.97,51.3,62.82,73.96,79.3,92.39,21,47.12,20.72,1630197781,39.14,66.01,75.94,42,71.88,6.9,51,63.39
"JUFxlufRPLVvgfBh9CSl","2021-08-29T00:41:01.000Z",71.63,64.52,47,57.99,57.41,65.23,50.75,62.16,73.71,79.3,92.39,21,47.21,20.69,1630197661,39.14,65.15,75.94,40,71.63,6.7,51.54,64.25
"N61FIo8mY6fmDmXLLLyk","2021-08-29T00:39:01.000Z",72.54,66.16,47,60.72,51.97,66.28,51.1,61.87,74.62,79.4,97.93,21,48.16,20.62,1630197541,39.07,65.18,82.16,38,72.54,7.1,51.54,65.28
"RAzbaqp997U4LpZFQYgz","2021-08-29T00:37:01.000Z",76.01,71.48,47,62.58,61.99,68.19,53.27,64.3,78.09,79.4,100.03,21,50.13,20.59,1630197421,38.65,67.47,86.72,36,76.01,8.6,51.54,69.45
"GpLye9wc3kzFxpv26fmB","2021-08-29T00:35:01.000Z",75.34,70.85,47,61.03,57.45,67.42,51.98,63.55,77.41,79.3,100.03,21,49.78,20.68,1630197301,38.01,67.14,86.72,34,75.34,6.7,51.54,68.75
"jj7qDziQIGvQv9ounvgw","2021-08-29T00:33:01.000Z",70.79,62.73,47,57.96,56.04,65.4,49.62,60.79,72.87,79.3,89.97,21,47.64,20.66,1630197181,39.5,65.06,74.72,32,70.79,6.6,51.54,61.71
"9QSQV3LvwYTxo2MsE7Dn","2021-08-29T00:31:01.000Z",72.43,64.72,47,58.64,52.29,67.24,50.21,62.96,74.51,79.3,96.61,21,47.48,20.66,1630197061,38.38,66.1,82.1,30,72.43,6.6,50.46,63.61
"MUFWpKGJsqRP6FCWpDyo","2021-08-29T00:29:01.000Z",72.41,64.85,47,57.07,52.33,67.02,50.48,63.42,74.49,79.3,96.61,21,46.67,20.69,1630196941,39.51,66.26,82.1,28,72.41,6.9,51.54,63.45
"ZBXuwdyoNkaGTjsTV9pj","2021-08-29T00:27:01.000Z",70.3,62.38,47,56.45,48.34,64.35,49.84,61.55,72.38,79.3,91.74,21,46.79,20.69,1630196821,41.43,64.79,73.3,26,70.3,6.4,51,60.91
"fT2z3AV4FgOlH7LTTX91","2021-08-29T00:25:01.000Z",70.36,62.56,47,56.64,59.83,64.52,50.95,61.66,72.44,79.3,96.54,21,48.22,20.68,1630196701,40.71,64.55,71.39,24,70.36,6.7,51.54,61.01
"LWEpb2WwGgPTYI0gjJMW","2021-08-29T00:23:01.000Z",72.92,65.84,47,59.8,59.1,66.9,53.38,64,75,79.4,100.1,21,50.29,20.65,1630196581,41.57,66.87,80.02,22,72.92,6.9,51.54,63.45
"z85jnWoOMFJcY9Tz8STG","2021-08-29T00:21:01.000Z",73.27,66.05,47,60.61,61.52,67.31,53.26,64.04,75.35,79.3,100.1,21,50.34,20.68,1630196461,42.03,67.24,80.02,20,73.27,6.4,51.54,63.98
"7FLfdnqh739PNuB3nxhm","2021-08-29T00:19:01.000Z",71.35,63.99,47,58.43,58.21,65.36,51.28,62.05,73.43,79.4,88,21,49.14,20.65,1630196341,40.77,65.28,73.91,18,71.35,6.7,51.54,62.56
"ofSKLX8qsebNK8LeMVLH","2021-08-29T00:17:01.000Z",70.98,63.88,47,56.82,56.94,64.97,50.42,61.82,73.06,79.3,88,21,49.25,20.7,1630196221,41.8,64.9,73.91,16,70.98,6.7,51.54,62.15
"2quzPnncUifU2jmkkXX7","2021-08-29T00:15:01.000Z",71.39,63.83,47,58.56,59.39,65.5,49.49,61.49,73.47,79.3,90.22,21,49.07,20.7,1630196101,42.95,65.18,73.63,14,71.39,7,51.54,63.43
"0Wv6xKq2fhgeltq4VFSR","2021-08-29T00:13:01.000Z",71.47,64.06,47,58.75,58.7,65.46,49.2,61.14,73.55,79.3,90.22,21,47.96,20.72,1630195981,41.7,65.26,73.63,12,71.47,7.2,51.54,63.79
"qWf1Hju1yckW0UojUIIp","2021-08-29T00:11:01.000Z",70.65,63.41,47,55.8,61.2,65.05,49.17,60.69,72.73,79.3,87.02,21,46.46,20.66,1630195861,38.16,64.76,71.89,10,70.65,6.9,51.54,61.9
"dKGeW8sHw5xrKVEJR9yV","2021-08-29T00:09:01.000Z",70.63,62.63,47,55.71,56.82,65.3,49.23,60.73,72.71,79.3,87.7,21,46.79,20.71,1630195741,37.43,65.12,71.36,8,70.63,7,52.08,61.46
"WOOiyLfR0zRts726Q9wH","2021-08-29T00:07:01.000Z",71.13,62.6,47,56.99,52.82,65.51,50.74,62.05,73.21,79.3,88.11,21,49.15,20.71,1630195621,40.27,65.89,75.21,6,71.13,7.3,51.54,61.43
"Bey8tEelD47WYq3Kub5J","2021-08-29T00:05:01.000Z",71.12,62.37,47,55.93,56.88,65.25,52.35,63.76,73.2,79.4,91.33,21,48.45,20.62,1630195501,41.42,65.81,76.45,4,71.12,6.9,51.54,60.09
"lWWefOpbMRiaVTPdsJGy","2021-08-29T00:03:01.000Z",71.24,62.96,47,55.57,52.94,65.14,52.07,64.28,73.31,79.2,91.33,21,46.8,20.79,1630195381,40.65,65.45,76.45,2,71.24,7,51.54,61.07
"FSibQ56MnxsA2irb5BNa","2021-08-29T00:01:01.000Z",71.05,63.06,47,56.02,58.51,65.88,52.04,62.62,73.12,79.2,90.95,21,47.01,20.75,1630195261,39.51,64.73,75.87,"",71.05,6.9,51.54,61.49
"XgAuBVnKojUKSr18tIwS","2021-08-28T23:59:01.000Z",71.92,64.94,47,57.29,56.11,66.62,52.12,62.1,74,79.3,93.27,20,47.1,20.73,1630195141,38.72,65.45,77.65,58,71.92,6.8,51.54,62.89
"xfF35RUrSIBV8wbvLrba","2021-08-28T23:57:01.000Z",72.34,65.32,47,58.19,60.05,66.49,51.07,62.72,74.42,79.2,93.27,20,49.16,20.78,1630195021,39.29,66.24,77.65,56,72.34,7.1,51,63.67
"oBqtzpNkqtQSv50jgIPv","2021-08-28T23:55:01.000Z",72.07,64.29,47,56.73,56.88,66.55,51.1,62.57,74.15,79.3,89.49,20,50.41,20.72,1630194901,46.42,66.47,76.41,54,72.07,6.4,50.46,62.84
"Efqkcxd6iOOBGIUBDkBt","2021-08-28T23:53:01.000Z",71.59,63.93,47,54.76,60.85,66.35,49.91,61.82,73.67,79.3,89.49,20,49.8,20.72,1630194781,46.35,66.02,76.41,52,71.59,6.8,51,62
"eO4Lq06hwwLa34f1yrW8","2021-08-28T23:51:01.000Z",71.07,63.99,47,52.87,57.3,65.51,52.31,61.66,73.15,79.3,91.94,20,46.96,20.72,1630194661,38.46,65.35,77.59,50,71.07,6.8,51.54,61.52
"TuQwe8JRn4Du3xflZDGd","2021-08-28T23:49:01.000Z",71.12,64.09,47,53.42,59.84,65.3,53.77,61.84,73.2,79.3,94.62,20,47.09,20.71,1630194541,40.27,65.51,77.59,48,71.12,7,51.54,61.42
"RcOQ1LILNm0UtPGv5W0T","2021-08-28T23:47:01.000Z",70.78,63.27,47,55.47,58.76,65.12,52.63,61.53,72.86,79.3,94.62,20,47.11,20.74,1630194421,40.37,65.13,74.3,46,70.78,6.8,51.54,61.23
"PlXfgQ3wEcJwvCMkJG5h","2021-08-28T23:45:01.000Z",72.93,66.63,47,60.13,54.37,66.16,51.5,62.36,75.01,79.3,94,20,47.5,20.74,1630194301,40.38,65.72,78.42,44,72.93,7.2,51.54,66.23
"SRXO2orU1k50pQNUbruK","2021-08-28T23:43:01.000Z",73.26,66.56,47,60.35,56.09,66.31,51.79,63.38,75.33,79.2,94,20,49.59,20.79,1630194181,42.07,66.65,78.42,42,73.26,6.8,51.54,66.24
"ZxGoz7US4KellqxVviNO","2021-08-28T23:41:01.000Z",72.36,65.42,47,57.55,55.57,65.62,55.12,63.61,74.44,79.2,93.14,20,51.54,20.84,1630194061,42.88,66.48,80.05,40,72.36,7.2,51.54,63.58
"Hwoy72ZWR1EYl1TeYOWo","2021-08-28T23:39:01.000Z",74.14,68.44,47,57.72,55.19,68.37,55.61,64.16,76.22,79.2,104.5,20,50.89,20.83,1630193941,42.23,67.67,87.07,38,74.14,7,51.54,64.03
"LApSC71q1SuuypQ88ZFX","2021-08-28T23:37:01.000Z",74.81,69.02,47,59.45,57.71,68.6,54.17,65.7,76.89,79.2,104.5,20,49.73,20.78,1630193821,43.44,68.61,87.07,36,74.81,7,52.08,64.46
"X7N1UzKqeoa5fQBMLQLY","2021-08-28T23:35:01.000Z",76.29,70.6,47,62.59,60.84,70.16,53.61,65.49,78.37,79.2,98.86,20,50.38,20.8,1630193701,43.41,69.1,85.13,34,76.29,6.7,51.54,68.39
"o3NIIWIs1JHbVdkKNs3p","2021-08-28T23:33:01.000Z",75.86,70.05,47,61.78,55.99,70.06,54.19,64.65,77.94,79.3,98.86,20,49.86,20.75,1630193581,42.24,68.62,85.13,32,75.86,7.1,51.54,67.93
"aAeTQwSXruYPieqOhZsL","2021-08-28T23:31:01.000Z",71.19,64.11,47,56.27,55.54,64.61,53.1,63.25,73.26,79.1,90.09,20,48.81,20.85,1630193461,43.64,65.41,75.94,30,71.19,7.6,51.54,61.34
"zOs4ZHnACn3xt9AoHrRX","2021-08-28T23:29:01.000Z",71.64,64.2,47,61.04,58.06,65.26,51.95,62.46,73.72,79.3,94.15,20,51.49,20.75,1630193341,42.47,65.15,77.96,28,71.64,6.9,51.54,62.97
"bqtM8raeAEjULCHhoBhC","2021-08-28T23:27:01.000Z",72.46,65.23,47,62.12,58.04,66.27,51.68,62.07,74.54,79.2,94.15,20,52.64,20.85,1630193221,40.68,65.75,77.96,26,72.46,7.4,51,64.33
"BXDOuZNIuRji2Bd6NO9X","2021-08-28T23:25:01.000Z",71.82,64.3,47,60.09,57.35,65.85,53.51,62.52,73.9,79.3,96.67,20,50.7,20.74,1630193101,40.91,65.47,77.61,24,71.82,7.2,51.54,62.97
"F9JskCnbaQkXcfRU7CNu","2021-08-28T23:23:01.000Z",71.59,63.45,47,58.81,55.06,65.71,54.26,63.46,73.67,79.2,96.67,20,48.38,20.77,1630192981,39.77,65.65,77.61,22,71.59,7.2,51.54,61.69
"C6U9vZuabv3ElhXGauyk","2021-08-28T23:21:01.000Z",71.49,64.17,47,57.68,57.55,65.72,51.7,63.06,73.57,79.2,101.35,20,47.21,20.79,1630192861,38.66,64.9,76.55,20,71.49,7,51,62.66
"bILtoYlyUqgLJurdE1HX","2021-08-28T23:19:01.000Z",71.83,65.01,47,57.07,58.46,65.63,52.45,63.38,73.91,79.2,101.35,20,47.22,20.79,1630192741,41.42,65.39,76.55,18,71.83,6.8,51.54,63.06
"4BcqjeqAqCuhSlXSW6cF","2021-08-28T23:17:01.000Z",71.7,64.06,47,59.46,61.1,65.04,52.39,62.71,73.78,79.1,89.48,20,50.6,20.89,1630192621,41.86,65.7,74.82,16,71.7,7.1,51.54,63.57
"YKrXYRaLDhODdMHT98tG","2021-08-28T23:15:01.000Z",73.03,65.84,47,60.28,57.97,66.33,52.26,64.76,75.11,79.2,104.35,20,51.47,20.77,1630192501,41.26,66.7,82.92,14,73.03,6.9,51.54,64.65
"QRJEMsBnBgt8GZKjOURQ","2021-08-28T23:13:01.000Z",72.73,65.77,47,56.84,56.84,66.55,51.96,64.69,74.8,79.2,104.35,20,48.67,20.78,1630192381,43.17,66.83,82.92,12,72.73,7.2,51,62.88
"gQStRqhpBTLITTDkNvhz","2021-08-28T23:11:01.000Z",71.3,63.33,47,57.21,59.3,65.74,50.12,62,73.38,79.2,84.52,20,48.88,20.78,1630192261,42.44,65.76,71.76,10,71.3,7,51.54,61.82
"LiEIFBq1rQql0u1kxWvl","2021-08-28T23:09:01.000Z",72.01,64.21,47,59.14,61.35,65.75,51.93,63.61,74.09,79.2,91.07,20,51.58,20.78,1630192141,40.91,66.01,73.75,8,72.01,7,51.54,63.18
"feNISoZ8CJ6sS6TDvT9F","2021-08-28T23:07:01.000Z",72.17,64.66,47,57.43,58.49,66.59,52.44,63.44,74.25,79.2,91.07,20,51.45,20.83,1630192021,42.2,66.21,74.21,6,72.17,6.9,51,62.36
"g7buf1hR1nDaAZgtN3nu","2021-08-28T23:05:01.000Z",72.93,66.69,47,57.53,60.17,67.39,51.25,62.5,75.01,79.2,95.57,20,49.14,20.79,1630191901,41.03,66.24,80.52,4,72.93,7,51.54,64.31
"LpZOHkK5VC31TNfAfRiG","2021-08-28T23:03:01.000Z",72.18,66.06,47,57.26,57.17,66.08,51.71,62.39,74.26,79.2,97.31,20,46.65,20.82,1630191781,37.84,65.43,80.52,2,72.18,6.8,51,63.95
"t5cnb5AgJ6nhsIhweOdx","2021-08-28T23:01:01.000Z",72.24,66.35,47,60.33,59.57,65.54,50.83,60.6,74.32,79.2,97.31,20,43.57,20.85,1630191661,35.92,64.16,82.21,"",72.24,6.9,51.54,65.88
"DL8YHFIeB9y2UKkFHJqW","2021-08-28T22:59:01.000Z",73.31,68.12,47,61.62,57.99,66.67,48.78,59.56,75.39,79.2,97.49,19,47.87,20.84,1630191541,38.19,64.3,82.21,58,73.31,7.2,51.54,67.08
"ADoY2TT5GrnwjtQUle8i","2021-08-28T22:57:01.000Z",71.58,65.93,47,58.14,59.84,65.9,48.14,59.75,73.66,79.2,97.49,19,48.39,20.84,1630191421,39.48,64.24,82.13,56,71.58,7.3,51.54,63.36
"YLIK8DpdesPBtR3Wo8WX","2021-08-28T22:55:01.000Z",70.97,63.4,47,57.85,54.56,65.47,50.19,61.46,73.04,79.2,87.7,19,47.3,20.83,1630191301,39.82,65.04,72.42,54,70.97,7,51.54,61.48
"B3K4vsMLV40s7dRJXwyS","2021-08-28T22:53:01.000Z",73.47,66,47,60.31,57.35,66.41,57.58,65.2,75.55,79.2,99.68,19,48.75,20.81,1630191181,43.11,66.46,81.18,52,73.47,7,51.54,66.43
"0DMFzvyr05s43TFwGNQU","2021-08-28T22:51:01.000Z",73.7,66.37,47,60.59,54.38,67.09,57.3,64.81,75.78,79.2,106.02,19,48.42,20.78,1630191061,42.78,66.48,81.18,50,73.7,7.1,51,66.78
"i1Mcm3mNPiFbD1gQchaK","2021-08-28T22:49:01.000Z",71.25,63.26,47,57.69,56.47,65.96,47.78,60.78,73.33,79.2,106.02,19,46.9,20.83,1630190941,38.97,65.75,80.17,48,71.25,6.8,51.54,62.06
"RuEKTaLge31rIgG0sOsB","2021-08-28T22:47:01.000Z",71.77,63.75,47,54.35,53.1,65.58,51.64,62.9,73.85,79.2,100.68,19,50.05,20.83,1630190821,42.76,67.08,79.76,46,71.77,6.9,51.54,61.65
"ySYBIlYzEi0G3A2kZQTt","2021-08-28T22:45:01.000Z",72.03,64.41,47,54.59,59.11,66.27,51.85,62.76,74.11,79.1,100.68,19,50.2,20.85,1630190701,42.79,66.93,79.76,44,72.03,6.9,52.08,62.02
"2KXtQ0jkfGc8iBNSDQpe","2021-08-28T22:43:01.000Z",70.91,62.59,47,56.58,59.59,65.12,48.3,62.02,72.99,79.1,94.75,19,47.25,20.87,1630190581,38.72,65.59,76.87,42,70.91,7.4,51.54,61.69
"NrmOyj45XksPxFSZ4q5y","2021-08-28T22:41:01.000Z",70.36,61.9,47,56.48,57.81,64.33,48.47,62.18,72.44,79.2,94.75,19,46.72,20.84,1630190461,40.22,64.94,76.87,40,70.36,6.8,51.54,61.03
"xmgbfImIgj1CEJVXa07r","2021-08-28T22:39:01.000Z",70.02,62.08,47,52.77,50.64,65.64,47.81,60,72.1,79.2,87.99,19,45.52,20.82,1630190341,39.92,64.39,76.01,38,70.02,6.9,52.08,58.58
"dRLNCf9mneU9ZhfJ75h7","2021-08-28T22:37:01.000Z",70.52,63.35,47,55.5,51.75,65.81,48.26,59.84,72.6,79.1,87.99,19,46.3,20.86,1630190221,38.33,64.66,76.01,36,70.52,7.2,51.54,59.73
"petyO9LhjJFb9dK4bvMc","2021-08-28T22:35:01.000Z",70.59,63.65,47,57.97,55.75,64.81,53.15,61.25,72.66,79.2,95.09,19,46.8,20.84,1630190101,39.47,64.27,74.83,34,70.59,6.9,52.08,60.78
"vxxYQ02zX5kYrW6m96vR","2021-08-28T22:33:01.000Z",71.58,63.6,47,57.13,59.54,65.58,57.99,63.87,73.66,79.2,98.2,19,48.44,20.83,1630189981,41.98,65.52,80.11,32,71.58,7,51.54,61.01
"JzADg930iPiNuj1SmCsp","2021-08-28T22:31:01.000Z",72.97,65.48,47,57.78,55.71,66.12,58.75,64.98,75.05,79.1,98.2,19,50.25,20.86,1630189861,44.31,66.64,80.11,30,72.97,6.5,51.54,64.7
"z2DvZtQEh7gZRGuwp1Dp","2021-08-28T22:29:01.000Z",72.15,65.09,47,57.53,52.06,65.49,55.35,63.11,74.23,79.1,97.37,19,49.03,20.89,1630189741,43.28,65.73,78.94,28,72.15,6.8,52.08,64.52
"pJsMEt14P9GzgUfa6nRq","2021-08-28T22:27:01.000Z",69.93,63.22,47,53.79,53.16,64.58,49.38,60.02,72,79.1,89.97,19,47.48,20.86,1630189621,38.55,63.99,74.03,26,69.93,7.2,51.54,59.82
"draQvnPudcbJ6ObinlBQ","2021-08-28T22:25:01.000Z",70.95,64.41,47,57.4,56.32,65.03,48.77,60.61,73.03,79.1,94.56,19,48.52,20.88,1630189501,36.51,64.36,78.32,24,70.95,6.8,52.08,62.81
"tBKkmFhr89BOqE4g0G4L","2021-08-28T22:23:01.000Z",71.7,65.11,47,61.29,59.39,65.04,49.92,61.85,73.78,79.1,95.31,19,48.27,20.87,1630189381,39.56,64.49,78.52,22,71.7,6.9,52.08,63.98
"zyyTUEUeUJjRZJ2spGF2","2021-08-28T22:21:01.000Z",72.08,65.7,47,61.78,57.76,65.18,50.23,62.1,74.16,79.1,95.31,19,49.21,20.87,1630189261,41.61,64.9,78.52,20,72.08,6.9,52.08,64.31
"6mKKThXNb1EJGP8FKTCT","2021-08-28T22:19:01.000Z",71.39,64.86,47,58.24,58.65,65.2,49.45,60.95,73.47,79.1,90.72,19,48.35,20.86,1630189141,40.87,64.99,76.74,18,71.39,6.6,52.62,63.38
"i4b8A8oiBepybNllz8qa","2021-08-28T22:17:01.000Z",69.77,62.42,47,52.42,58.01,64.42,48.89,59.86,71.85,79.1,91.21,19,44.51,20.86,1630189021,38.25,64.42,71.45,16,69.77,6.8,52.08,59.78
"3gLOiAX6qSm0pMHHL9cw","2021-08-28T22:15:01.000Z",72.5,66.51,47,58.19,54.18,66.28,50.68,62.06,74.58,79.1,96.33,19,48.78,20.91,1630188901,39.96,65.85,78.01,14,72.5,6.8,52.08,64.38
"bdQCcb2TnYijjxjQq7Vj","2021-08-28T22:13:01.000Z",72.93,67.23,47,59.03,59.93,67.07,50.29,61.76,75.01,79.1,97.03,19,50.24,20.88,1630188781,39.84,65.81,78.01,12,72.93,6.7,52.08,64.68
"5YH6cO68633XnfAEktea","2021-08-28T22:11:01.000Z",71.56,64.84,47,55.42,55.65,66.39,55,61.52,73.64,79,97.03,19,48.45,20.96,1630188661,38.07,65.36,76.99,10,71.56,6.5,52.62,61.18
"yiDI0H6OmtxgcvBB3jOb","2021-08-28T22:09:01.000Z",71.69,64.55,47,55.18,54.61,65.94,55.58,62.87,73.77,79.1,95.53,19,49.18,20.88,1630188541,41.29,65.73,76.47,8,71.69,6.9,52.62,61.85
"py5rq5Z8RbQ6iara9MbH","2021-08-28T22:07:01.000Z",72.95,68.11,47,57.83,53.63,65.29,51.68,62.92,75.03,79.1,95.53,19,49.65,20.88,1630188421,42.87,65.13,78,6,72.95,7.1,52.08,65.77
"GLxm7qiSSBb33Ejt0D9G","2021-08-28T22:05:01.000Z",73.02,67.95,47,58.04,60.55,65.9,51.05,62.56,75.1,79.1,92.61,19,48.02,20.88,1630188301,42.91,65.53,78,4,73.02,6.9,52.08,65.66
"ovWNhjH5cGFcOGYdsUS6","2021-08-28T22:03:01.000Z",78.45,69.35,47,60.29,61.81,73.47,59.7,68.97,80.53,79.1,108.9,19,49.18,20.87,1630188181,41.34,74.06,90.97,2,78.45,6.7,51.54,65.6
"L7Nt0EvHMj1zFGOo6sVM","2021-08-28T22:01:01.000Z",78.35,69.44,47,61.01,59.32,73.3,59.55,68.78,80.43,79.1,108.9,19,49.12,20.87,1630188061,40.03,73.92,90.97,"",78.35,6.8,52.08,65.73
"zEZwCe1LDafQvxbRk83s","2021-08-28T21:59:01.000Z",71.66,64.92,47,60.68,54.86,65.85,49.23,60.98,73.74,79.1,93.17,18,49.45,20.92,1630187941,40.53,64.58,79.61,58,71.66,6.6,52.08,63.46
"mmBTtEYw116uvJ09JBTv","2021-08-28T21:57:01.000Z",71.69,64.5,47,60.01,58.77,66.21,50.78,61.37,73.77,79.1,93.17,18,50.6,20.92,1630187821,40.87,64.92,79.61,56,71.69,6.7,52.08,63.08
"78LPXHXofEwrTOCW7Jk0","2021-08-28T21:55:01.000Z",70.55,62.77,47,56.46,59.97,65.11,50.83,61.49,72.62,79.1,90.85,18,50.25,20.91,1630187701,41.5,64.79,73.5,54,70.55,7,52.08,60.39
"rNvB4mIbPIXjrUZCEIcu","2021-08-28T21:53:01.000Z",71.51,64.03,47,57.66,57.57,64.52,51.31,63.49,73.59,79.1,95.97,18,48.96,20.86,1630187581,40.72,65.14,80.68,52,71.51,7.1,52.08,63.96
"HS2SY9jLa8ki9ULkdjKy","2021-08-28T21:51:01.000Z",71.51,63.91,47,57.65,59.16,64.19,50.97,64.24,73.59,79.1,98.43,18,48.5,20.91,1630187461,40.19,64.79,80.68,50,71.51,6.8,52.62,64.19
"dfy8PxlnAgqoSuGUxhAH","2021-08-28T21:49:01.000Z",70.9,63.02,47,55.44,56.7,64.46,49.98,62.97,72.98,79,98.43,18,48.24,20.99,1630187341,40.75,65.35,77.47,48,70.9,6.8,52.08,61.97
"4089uesmXMnPHhjKN4TB","2021-08-28T21:47:01.000Z",71.77,63.68,47,54.77,57.58,64.93,51.21,62.59,73.85,79.1,100.2,18,47.38,20.93,1630187221,42.98,67.62,82.35,46,71.77,6.8,52.62,61.72
"mKXrdqm8ImbqUAZNj8sM","2021-08-28T21:45:01.000Z",79.06,75.2,47,56.54,53.54,70.01,53.76,65.25,81.14,79.1,107.24,18,47.85,20.9,1630187101,43.29,70.29,93.47,44,79.06,6.7,51.54,73.53
"OSnackuFlZH6oD2xdrG9","2021-08-28T21:43:01.000Z",78.9,75.15,47,56.64,57.8,70.17,52.36,64.13,80.98,79,107.24,18,47.74,20.97,1630186981,40.17,69.34,93.47,42,78.9,6.6,52.62,73.55
"rTN8Lz0DN13NBVTdgNDZ","2021-08-28T21:41:01.000Z",70.44,62.3,47,54.02,55.33,65.7,47.02,59.67,72.52,79,88.48,18,48.61,20.95,1630186861,41.68,65.07,73.19,40,70.44,6.8,52.62,60.53
"qkrMdIJl7BxB2Jginn3M","2021-08-28T21:39:01.000Z",70.96,63.9,47,54.8,58.2,65.7,49.46,60.77,73.04,79,87.41,18,49.6,21.03,1630186741,42.68,65.23,73.37,38,70.96,6.8,52.62,61.05
"F0uJD9SaQRoqEpCrrDDZ","2021-08-28T21:37:01.000Z",70.92,63.61,47,54.74,54.16,66.17,48.39,59.79,73,79.1,87.41,18,49.56,20.89,1630186621,39.7,65.23,73.37,36,70.92,6.4,53.15,60.68
"wr1G3zD1HXY2EC3pNXzI","2021-08-28T21:35:01.000Z",71.71,64.31,47,59.06,56.86,65.89,48.51,60.53,73.79,79,90.77,18,48.95,20.97,1630186501,40.55,65.26,76.69,34,71.71,6.7,52.62,64.44
"PTZuqmYfJHrgxIwWJXTh","2021-08-28T21:33:01.000Z",71.09,64.01,47,59.01,61.52,64.24,49.15,60.94,73.17,79.1,90.77,18,48.65,20.93,1630186381,41.53,64.39,76.69,32,71.09,7,53.69,64.37
"mxv4QN4xcr93NRW0Xzy7","2021-08-28T21:31:01.000Z",70.26,62.93,47,54.66,55.93,64.09,50.98,62.1,72.34,79,92.96,18,48.82,20.96,1630186261,42.34,64.75,76.95,30,70.26,7.1,52.62,59.89
"Q2yDQXZFR8UXqTZyMbFC","2021-08-28T21:29:01.000Z",71.22,63.93,47,56.55,57.61,65.24,51.59,62.66,73.3,79.1,92.96,18,49.35,20.93,1630186141,43.89,65.61,76.95,28,71.22,7,52.62,60.89
"bVei7LdlXZIOvzBkhzFx","2021-08-28T21:27:01.000Z",72.08,64.77,47,60.36,55.73,65.54,49.73,61.35,74.16,79.1,96.57,18,48.03,20.93,1630186021,42.51,65.35,80.13,26,72.08,6.9,52.62,65.44
"WIF1f5zXKXgNSEfbsc9N","2021-08-28T21:25:01.000Z",72.5,64.72,47,60.04,56.61,65.78,54.84,63.13,74.58,79,99.81,18,46.73,20.96,1630185901,39.24,65.55,80.63,24,72.5,6.7,53.69,66.05
"7WEIzXVukYZRtaQIwhuw","2021-08-28T21:23:01.000Z",71.43,63.86,47,59.27,57.35,65.38,54.41,62.28,73.51,79.1,99.81,18,48.19,20.93,1630185781,39.13,64.63,80.63,22,71.43,6.7,52.62,63.48
"LTBDLpq63ruiEjRfE0vS","2021-08-28T21:21:01.000Z",72.12,65.61,47,59.35,55.5,66.05,52.21,62.65,74.2,79,96.35,18,47.96,20.95,1630185661,41.06,65.56,78.35,20,72.12,6.5,52.62,63.22
"wRGGKE8wFsbX3EEbycgf","2021-08-28T21:19:01.000Z",73.41,67.86,47,60.68,58.3,66.57,52.93,63.61,75.49,79,96.35,18,47.82,20.97,1630185541,41.3,66.19,81.25,18,73.41,6.4,53.69,65.33
